genus,interval,survived,occurrence_count,collection_count,environment_breadth,formation_breadth,duration,sampling_intensity,lat_range,lng_range,lazarus
Neocolumbites,Spathian,0,14,12,1,3,1,14,4.241332999999997,252.965508,0
Neocrimites,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Neocyrtina,Pelsonian,0,17,16,3,1,1,17,0.010668000000002564,0.011109000000004698,0
Neogeoceras,Changhsingian,0,8,8,1,1,1,8,0.06600199999999745,0.01100199999999063,0
Neoglassoceras,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Neomorphotis,Griesbachian,0,11,11,7,6,6,11,14.636665,218.779998,1
Neomorphotis,Smithian,1,11,11,7,6,6,11,14.636665,218.779998,1
Neomorphotis,Spathian,0,11,11,7,6,6,11,14.636665,218.779998,1
Neomorphotis,Bithynian,1,11,11,7,6,6,11,14.636665,218.779998,1
Neomorphotis,Pelsonian,0,11,11,7,6,6,11,14.636665,218.779998,1
Neoplicatifera,Changhsingian,0,8,7,1,2,1,8,4.4858319999999985,15.781111999999993,0
Neopopanoceras,Changhsingian,0,8,8,2,2,2,8,7.200999999999993,158.74499500000002,0
Neopopanoceras,Spathian,0,8,8,2,2,2,8,7.200999999999993,158.74499500000002,0
Neopsilocamara,Changhsingian,0,1,1,1,0,1,1,0.0,0.0,0
Neoretzia,Spathian,0,2,2,2,2,2,2,12.031669999999998,7.370002999999997,0
Neorichthofenia,Changhsingian,0,2,2,2,1,1,2,2.8781,0.8141020000000054,0
Neoschizodus,Changhsingian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Griesbachian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Dienerian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Smithian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Spathian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Aegean,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Bithynian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Pelsonian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neoschizodus,Illyrian,1,402,348,23,48,10,402,107.07306,270.32222,0
Neospirifer,Changhsingian,0,19,16,5,8,1,19,108.642578,97.302398,0
Neowellerella,Changhsingian,1,4,4,2,1,2,4,13.855001999999999,66.44000199999999,0
Neowellerella,Griesbachian,0,4,4,2,1,2,4,13.855001999999999,66.44000199999999,0
Neritaria,Griesbachian,0,56,40,7,10,5,56,25.878332,217.36638699999997,1
Neritaria,Smithian,1,56,40,7,10,5,56,25.878332,217.36638699999997,1
Neritaria,Spathian,0,56,40,7,10,5,56,25.878332,217.36638699999997,1
Neritaria,Pelsonian,0,56,40,7,10,5,56,25.878332,217.36638699999997,1
Netschajewia,Changhsingian,0,4,4,2,2,1,4,0.5839990000000022,9.991996999999998,0
Nevadisculites,Bithynian,1,44,40,5,2,3,44,1.360000999999997,3.875,1
Nevadisculites,Pelsonian,0,44,40,5,2,3,44,1.360000999999997,3.875,1
Nevadites,Illyrian,1,41,29,5,10,2,41,20.961666,147.496113,0
Newaagia,Pelsonian,1,45,30,5,4,3,45,25.325001,97.650001,0
Newaagia,Illyrian,1,45,30,5,4,3,45,25.325001,97.650001,0
Nicholsites,Bithynian,1,30,30,3,3,3,30,19.540832,10.031387999999993,1
Nicholsites,Pelsonian,0,30,30,3,3,3,30,19.540832,10.031387999999993,1
Nicomedites,Aegean,1,50,35,3,5,3,50,32.861666,231.40666900000002,0
Nicomedites,Bithynian,1,50,35,3,5,3,50,32.861666,231.40666900000002,0
Nicomedites,Pelsonian,0,50,35,3,5,3,50,32.861666,231.40666900000002,0
Nikitinia,Changhsingian,0,4,4,2,1,1,4,0.30999700000000274,0.5299989999999966,0
Ninglangella,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Nisalarinia,Changhsingian,0,18,18,1,1,1,18,0.19999899999999826,0.16799899999999468,0
Nodihungarites,Illyrian,0,4,2,2,1,1,4,0.0,0.0,0
Nodocingulum,Illyrian,0,2,2,2,1,1,2,0.10425199999999535,0.18950000000000067,0
Noetlingites,Pelsonian,0,3,3,3,3,2,3,3.3833309999999983,4.250667000000002,1
Nordophiceras,Smithian,1,37,32,2,5,2,37,50.949996999999996,73.153335,0
Nordophiceras,Spathian,0,37,32,2,5,2,37,50.949996999999996,73.153335,0
Nordophiceratoides,Spathian,0,27,23,4,2,1,27,1.4912980000000005,243.599495,0
Norella,Spathian,1,28,27,4,7,6,28,10.866669000000002,88.169002,0
Norella,Aegean,1,28,27,4,7,6,28,10.866669000000002,88.169002,0
Norella,Bithynian,1,28,27,4,7,6,28,10.866669000000002,88.169002,0
Norella,Pelsonian,1,28,27,4,7,6,28,10.866669000000002,88.169002,0
Norella,Illyrian,1,28,27,4,7,6,28,10.866669000000002,88.169002,0
Norites,Aegean,1,157,105,11,22,5,157,58.664165,115.625831,0
Norites,Bithynian,1,157,105,11,22,5,157,58.664165,115.625831,0
Norites,Pelsonian,1,157,105,11,22,5,157,58.664165,115.625831,0
Norites,Illyrian,1,157,105,11,22,5,157,58.664165,115.625831,0
Notospirifer,Changhsingian,0,6,6,2,2,1,6,4.496132000000003,5.289017000000001,0
Notothyrina,Changhsingian,0,5,5,2,2,1,5,6.149002000000003,33.945,0
Notothyris,Changhsingian,1,47,41,6,10,2,47,20.339999,79.66916599999999,0
Notothyris,Griesbachian,0,47,41,6,10,2,47,20.339999,79.66916599999999,0
Nucinella,Griesbachian,0,3,2,1,1,1,3,0.0,0.0,0
Nucleusorhynchia,Aegean,0,1,1,1,1,1,1,0.0,0.0,0
Nucula,Griesbachian,0,14,12,5,5,4,14,35.94333,140.779999,0
Nucula,Spathian,0,14,12,5,5,4,14,35.94333,140.779999,0
Nucula,Illyrian,1,14,12,5,5,4,14,35.94333,140.779999,0
Nuculana,Smithian,1,22,20,7,10,4,22,103.18610799999999,249.33139,0
Nuculana,Spathian,0,22,20,7,10,4,22,103.18610799999999,249.33139,0
Nuculana,Illyrian,1,22,20,7,10,4,22,103.18610799999999,249.33139,0
Nuculanella,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Nuculavus,Changhsingian,0,5,5,1,1,1,5,0.047779000000002014,0.06111199999999428,0
Nuculida,Changhsingian,0,2,2,1,2,2,2,89.664,11.808807999999999,0
Nuculida,Smithian,0,2,2,1,2,2,2,89.664,11.808807999999999,0
Nuculidae,Changhsingian,0,2,2,2,2,1,2,5.815000999999999,2.5350039999999865,0
Nuculites,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Nuculoma,Illyrian,0,2,2,1,1,1,2,0.0,0.0,0
Nuculopsis,Changhsingian,1,32,27,5,13,2,32,41.14309900000001,130.183999,0
Nuculopsis,Griesbachian,0,32,27,5,13,2,32,41.14309900000001,130.183999,0
Nudirostralina,Griesbachian,0,86,81,6,16,7,86,36.291532,245.69466400000002,1
Nudirostralina,Smithian,1,86,81,6,16,7,86,36.291532,245.69466400000002,1
Nudirostralina,Spathian,1,86,81,6,16,7,86,36.291532,245.69466400000002,1
Nudirostralina,Aegean,0,86,81,6,16,7,86,36.291532,245.69466400000002,1
Nudirostralina,Pelsonian,1,86,81,6,16,7,86,36.291532,245.69466400000002,1
Nudirostralina,Illyrian,1,86,81,6,16,7,86,36.291532,245.69466400000002,1
Nudispiriferina,Pelsonian,0,21,21,4,3,2,21,11.240001999999997,7.620002999999997,1
Nuetzelia,Smithian,0,4,4,2,2,1,4,3.8623350000000016,8.213997000000006,0
Nyalamites,Smithian,0,33,33,5,4,1,33,44.053889,67.004166,0
Obnixia,Smithian,1,12,12,5,3,2,12,6.320003999999997,2.4379959999999983,0
Obnixia,Spathian,0,12,12,5,3,2,12,6.320003999999997,2.4379959999999983,0
Ochotochlamys,Bithynian,0,1,1,1,0,1,1,0.0,0.0,0
Ochotomya,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Ogbinia,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Oldhamina,Changhsingian,0,121,91,10,17,1,121,20.462,70.556999,0
Olenekoceras,Spathian,0,43,32,1,2,1,43,36.138996,42.099998,0
Olenikites,Dienerian,0,29,24,2,3,2,29,47.293330999999995,238.949997,1
Olenikites,Spathian,0,29,24,2,3,2,29,47.293330999999995,238.949997,1
Omanilasma,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Omanites,Smithian,0,1,1,1,0,1,1,0.0,0.0,0
Ombonia,Changhsingian,0,25,25,5,6,1,25,25.683062,96.249997,0
Omphaloptycha,Griesbachian,1,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptycha,Dienerian,1,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptycha,Smithian,0,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptycha,Aegean,1,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptycha,Bithynian,1,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptycha,Pelsonian,1,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptycha,Illyrian,1,31,28,8,18,8,31,27.183332,243.109093,1
Omphaloptychia,Smithian,1,13,13,4,3,4,13,13.75,133.81833699999999,1
Omphaloptychia,Spathian,0,13,13,4,3,4,13,13.75,133.81833699999999,1
Omphaloptychia,Pelsonian,0,13,13,4,3,4,13,13.75,133.81833699999999,1
Ophiceras,Changhsingian,1,440,298,14,26,4,440,89.857775,291.300003,0
Ophiceras,Griesbachian,1,440,298,14,26,4,440,89.857775,291.300003,0
Ophiceras,Dienerian,1,440,298,14,26,4,440,89.857775,291.300003,0
Ophiceras,Smithian,0,440,298,14,26,4,440,89.857775,291.300003,0
Ophiceratidae,Griesbachian,1,16,16,4,7,2,16,13.425999000000001,238.05889100000002,0
Ophiceratidae,Dienerian,0,16,16,4,7,2,16,13.425999000000001,238.05889100000002,0
Ophimullericeras,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Opinae,Pelsonian,0,1,1,1,1,1,1,0.0,0.0,0
Orbicoelia,Changhsingian,1,74,72,9,16,2,74,24.603062,245.53801,0
Orbicoelia,Griesbachian,0,74,72,9,16,2,74,24.603062,245.53801,0
Orbiculoidea,Changhsingian,1,64,53,11,20,5,64,128.866173,280.853066,1
Orbiculoidea,Griesbachian,0,64,53,11,20,5,64,128.866173,280.853066,1
Orbiculoidea,Smithian,1,64,53,11,20,5,64,128.866173,280.853066,1
Orbiculoidea,Spathian,0,64,53,11,20,5,64,128.866173,280.853066,1
Oriocrassatella,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Ornithopecten,Changhsingian,1,12,10,5,7,7,12,16.827778,107.627222,1
Ornithopecten,Griesbachian,0,12,10,5,7,7,12,16.827778,107.627222,1
Ornithopecten,Smithian,0,12,10,5,7,7,12,16.827778,107.627222,1
Ornithopecten,Bithynian,1,12,10,5,7,7,12,16.827778,107.627222,1
Ornithopecten,Pelsonian,1,12,10,5,7,7,12,16.827778,107.627222,1
Ornithopecten,Illyrian,1,12,10,5,7,7,12,16.827778,107.627222,1
Ortarhynchia,Spathian,1,5,5,1,0,3,5,0.04550199999999904,0.06080100000000144,0
Ortarhynchia,Aegean,1,5,5,1,0,3,5,0.04550199999999904,0.06080100000000144,0
Ortarhynchia,Bithynian,0,5,5,1,0,3,5,0.04550199999999904,0.06080100000000144,0
Orthonema,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Orthotetes,Changhsingian,0,3,3,2,1,1,3,0.5300009999999986,0.3600009999999969,0
Orthotetidae,Changhsingian,0,5,5,3,2,1,5,9.271721000000003,38.099114,0
Orthotetoidea,Changhsingian,0,3,3,3,2,1,3,3.819333999999998,13.973999000000006,0
Orthothetina,Changhsingian,0,265,202,15,26,1,265,29.453062000000003,123.613698,0
Orthothrix,Changhsingian,0,5,5,1,1,1,5,5.046944000000003,100.82916200000001,0
Orthotichia,Changhsingian,1,27,26,8,11,2,27,17.270101999999998,96.271996,0
Orthotichia,Griesbachian,0,27,26,8,11,2,27,17.270101999999998,96.271996,0
Ostrea,Pelsonian,0,3,3,2,1,2,3,5.036113999999998,11.444166,1
Ostreoidea,Pelsonian,0,19,19,1,1,1,19,0.0,0.0,0
Otoceras,Changhsingian,1,121,110,7,11,4,121,90.91277500000001,287.28866600000003,1
Otoceras,Griesbachian,1,121,110,7,11,4,121,90.91277500000001,287.28866600000003,1
Otoceras,Dienerian,0,121,110,7,11,4,121,90.91277500000001,287.28866600000003,1
Otoceras,Spathian,0,121,110,7,11,4,121,90.91277500000001,287.28866600000003,1
Otoceratidae,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Owenites,Smithian,0,182,157,11,19,1,182,73.52389000000001,288.68194600000004,0
Oxylongobardites,Illyrian,0,3,3,1,0,1,3,0.007998999999998091,0.0009990000000072996,0
Oxytoma,Spathian,0,6,5,2,2,2,6,49.94000200000001,22.593886999999995,0
Oxyussuria,Smithian,0,3,3,1,2,1,3,1.9799999999999969,2.4500050000000044,0
Pachydiscoceras,Changhsingian,0,14,11,5,3,1,14,8.924721000000002,14.607003000000006,0
Pachymyonia,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Pachyomphalus,Griesbachian,0,19,19,3,2,3,19,15.997501,217.364723,1
Pachyomphalus,Smithian,0,19,19,3,2,3,19,15.997501,217.364723,1
Pachyomphalus,Pelsonian,0,19,19,3,2,3,19,15.997501,217.364723,1
Pachyproptychites,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Pachyrisma,Bithynian,0,3,3,2,2,2,3,4.614998,11.949724,0
Palaeanodonta,Changhsingian,0,2,1,1,1,1,2,0.0,0.0,0
Palaeokazachstanites,Smithian,0,4,4,2,2,1,4,0.24056600000000117,0.42750499999999647,0
Palaeolima,Changhsingian,0,69,57,7,15,4,69,38.9,127.3021,1
Palaeolima,Dienerian,0,69,57,7,15,4,69,38.9,127.3021,1
Palaeolima,Pelsonian,0,69,57,7,15,4,69,38.9,127.3021,1
Palaeonarica,Griesbachian,0,4,4,2,3,1,4,2.4524989999999995,48.413613,0
Palaeoneilo,Changhsingian,1,52,48,9,21,7,52,53.949996999999996,123.58166100000001,1
Palaeoneilo,Griesbachian,0,52,48,9,21,7,52,53.949996999999996,123.58166100000001,1
Palaeoneilo,Smithian,1,52,48,9,21,7,52,53.949996999999996,123.58166100000001,1
Palaeoneilo,Spathian,0,52,48,9,21,7,52,53.949996999999996,123.58166100000001,1
Palaeoneilo,Pelsonian,1,52,48,9,21,7,52,53.949996999999996,123.58166100000001,1
Palaeoneilo,Illyrian,1,52,48,9,21,7,52,53.949996999999996,123.58166100000001,1
Palaeonucula,Changhsingian,1,55,50,8,9,6,55,103.662445,211.363388,1
Palaeonucula,Griesbachian,1,55,50,8,9,6,55,103.662445,211.363388,1
Palaeonucula,Dienerian,0,55,50,8,9,6,55,103.662445,211.363388,1
Palaeonucula,Spathian,0,55,50,8,9,6,55,103.662445,211.363388,1
Palaeonucula,Pelsonian,0,55,50,8,9,6,55,103.662445,211.363388,1
Palaeophyllites,Spathian,0,11,10,5,6,2,11,55.650000999999996,243.601295,0
Palaeophyllites,Illyrian,0,11,10,5,6,2,11,55.650000999999996,243.601295,0
Palaeophyllitidae,Smithian,0,1,1,1,1,1,1,0.0,0.0,0
Palaeostylus,Changhsingian,0,8,6,4,3,1,8,9.192498999999998,213.090553,0
Palanatina,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Panopea,Illyrian,1,3,3,1,1,2,3,1.713050999999993,14.721115999999995,0
Parabrekia,Pelsonian,0,1,1,1,1,1,1,0.0,0.0,0
Paraceratites,Aegean,0,120,99,7,24,4,120,54.302333,135.281003,1
Paraceratites,Pelsonian,1,120,99,7,24,4,120,54.302333,135.281003,1
Paraceratites,Illyrian,1,120,99,7,24,4,120,54.302333,135.281003,1
Paraceratitoides,Illyrian,0,5,5,1,2,1,5,7.606943999999999,36.452777,0
Parachonetella,Changhsingian,0,4,4,3,1,1,4,3.455000000000002,1.3050010000000043,0
Paracrochordiceras,Spathian,1,37,33,6,8,4,37,87.37883,249.529999,1
Paracrochordiceras,Aegean,0,37,33,6,8,4,37,87.37883,249.529999,1
Paracrochordiceras,Pelsonian,0,37,33,6,8,4,37,87.37883,249.529999,1
Paracrurithyris,Changhsingian,1,146,122,11,23,2,146,19.362000000000002,87.71772800000001,0
Paracrurithyris,Griesbachian,0,146,122,11,23,2,146,19.362000000000002,87.71772800000001,0
Paradanubites,Aegean,1,10,9,3,4,2,10,39.17999699999999,164.735005,0
Paradanubites,Bithynian,0,10,9,3,4,2,10,39.17999699999999,164.735005,0
Paradinarites,Spathian,0,1,1,0,0,1,1,0.0,0.0,0
Paradoxipecten,Changhsingian,0,18,17,2,4,1,18,7.8799990000000015,17.759994000000006,0
Paradoxothyris,Spathian,0,1,1,1,1,1,1,0.0,0.0,0
Parafrechites,Illyrian,1,54,34,3,5,2,54,38.358001,284.81466,0
Paragastrioceratidae,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Paragoceras,Spathian,0,14,11,3,4,1,14,4.683335,259.645798,0
Parahedenstroemia,Dienerian,1,13,13,3,5,2,13,11.064999,250.559998,0
Parahedenstroemia,Smithian,0,13,13,3,5,2,13,11.064999,250.559998,0
Parahungarites,Illyrian,0,30,27,4,3,1,30,1.3466650000000016,7.621665999999998,0
Parakellnerites,Illyrian,1,89,65,7,10,2,89,17.812719,81.816002,0
Parakymatites,Smithian,0,3,3,1,2,1,3,10.278335000000006,60.621674,0
Paralepismatina,Pelsonian,1,21,21,4,2,3,21,11.156669999999998,7.314446000000004,0
Paralepismatina,Illyrian,1,21,21,4,2,3,21,11.156669999999998,7.314446000000004,0
Parallelodon,Changhsingian,0,48,43,12,16,6,48,97.313332,282.31138599999997,1
Parallelodon,Smithian,1,48,43,12,16,6,48,97.313332,282.31138599999997,1
Parallelodon,Spathian,0,48,43,12,16,6,48,97.313332,282.31138599999997,1
Parallelodon,Bithynian,1,48,43,12,16,6,48,97.313332,282.31138599999997,1
Parallelodon,Pelsonian,0,48,43,12,16,6,48,97.313332,282.31138599999997,1
Paramexicoceras,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Paranannites,Dienerian,1,111,81,8,11,3,111,41.504001,288.68194600000004,0
Paranannites,Smithian,1,111,81,8,11,3,111,41.504001,288.68194600000004,0
Paranannites,Spathian,0,111,81,8,11,3,111,41.504001,288.68194600000004,0
Paranannitidae,Smithian,0,2,2,2,1,2,2,13.840668,80.893997,0
Paranevadites,Illyrian,1,13,11,4,4,2,13,24.099998,133.261502,0
Paranorellina,Griesbachian,0,5,5,2,4,3,5,11.969999000000001,12.233337000000006,1
Paranorellina,Smithian,1,5,5,2,4,3,5,11.969999000000001,12.233337000000006,1
Paranorellina,Spathian,0,5,5,2,4,3,5,11.969999000000001,12.233337000000006,1
Paranorites,Griesbachian,1,41,38,7,13,3,41,88.137331,274.941308,0
Paranorites,Dienerian,1,41,38,7,13,3,41,88.137331,274.941308,0
Paranorites,Smithian,0,41,38,7,13,3,41,88.137331,274.941308,0
Paranoritidae,Smithian,0,1,1,1,1,1,1,0.0,0.0,0
Paranoritoides,Spathian,0,1,1,1,1,1,1,0.0,0.0,0
Paranudirostralina,Aegean,0,2,2,1,1,1,2,0.0,0.0,0
Paraorthotetina,Changhsingian,0,2,2,2,2,1,2,8.153002,52.67400000000001,0
Parapopanoceras,Aegean,1,54,50,5,7,5,54,124.464882,292.853028,0
Parapopanoceras,Bithynian,1,54,50,5,7,5,54,124.464882,292.853028,0
Parapopanoceras,Pelsonian,1,54,50,5,7,5,54,124.464882,292.853028,0
Parapopanoceras,Illyrian,1,54,50,5,7,5,54,124.464882,292.853028,0
Parapulchratia,Changhsingian,0,5,5,4,3,1,5,20.21072,68.594113,0
Parapygmochonetes,Changhsingian,0,10,9,3,3,1,10,6.540001,13.599998,0
Parasageceras,Spathian,0,3,3,2,1,3,3,53.870833999999995,84.10083,1
Parasageceras,Bithynian,0,3,3,2,1,3,3,53.870833999999995,84.10083,1
Paraschizodus,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Parasibirites,Spathian,0,21,11,1,1,1,21,16.334671,129.99,0
Parasphingites,Bithynian,0,2,2,1,0,2,2,5.616669000000002,8.550003000000004,0
Paraspidites,Smithian,0,4,4,2,2,1,4,0.24800100000000214,0.3109970000000004,0
Paraspiriferina,Changhsingian,0,20,20,5,6,1,20,8.866667,40.85333299999999,0
Parastephanites,Smithian,0,1,1,1,1,1,1,0.0,0.0,0
Parasturia,Illyrian,1,4,4,3,3,2,4,3.956668999999998,121.446665,0
Paratirolites,Changhsingian,0,199,126,8,9,2,199,61.613665999999995,129.969996,0
Paratirolites,Smithian,0,199,126,8,9,2,199,61.613665999999995,129.969996,0
Parussuria,Smithian,1,54,53,11,9,2,54,22.143001999999996,250.325005,0
Parussuria,Spathian,0,54,53,11,9,2,54,22.143001999999996,250.325005,0
Parvichonetes,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Paryphella,Changhsingian,1,196,125,10,18,2,196,20.209721,79.86399399999999,0
Paryphella,Griesbachian,0,196,125,10,18,2,196,20.209721,79.86399399999999,0
Pashtunites,Dienerian,1,24,24,4,5,2,24,77.720996,254.77000499999997,0
Pashtunites,Smithian,0,24,24,4,5,2,24,77.720996,254.77000499999997,0
